Object Identifier;Block;Level;Object Text;Generic Name;Signal Description;Producer;LRU Consumer(s);Data Type;Bus Name;TTP Mess #;TTP Slot #;TTP TDMA Round;PFCC TX Round;Tx Rate (ms);Update Rate (ms);Start Bit (LSB);Sig. Bits;Signed (Y/N);Resolution;Unit;Data Min (Calculated);Data Max (Calculated);Physical Min (Sensor);Physical Max (Sensor);PRs
TTP-39182;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_15_AFCU_Yaw_Integrity_Test_Pass;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;22;2;320;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-39183;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_15_AFCU_Pitch_Integrity_Test_Fail;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;22;2;320;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-39184;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_15_AFCU_Roll_Integrity_Test_Fail;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;22;2;320;13;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-39185;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_15_AFCU_Yaw_Integrity_Test_Fail;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;22;2;320;14;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-39186;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_15_Spare_15;Spare;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;22;2;320;15;18;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25384;;3;PFCC2_Spare_320ms;PFCC2_COM_MUX_MSGBOX_16_16;320ms Spare Message;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;23;2;320;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25385;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_16_Spare_1;Spare;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;23;2;320;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25190;Mixed;3;PFCC2_BIT_Cmd;PFCC2_COM_MUX_MSGBOX_16_17;BIT Commands;PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27314;B2.1;4;PFCC2_Start_ABIT_Suite_1;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_1;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27315;B2.1;4;PFCC2_Start_ABIT_Suite_2;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_2;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;2;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27316;B2.1;4;PFCC2_Start_ABIT_Suite_3;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_3;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;3;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27317;B2.1;4;PFCC2_Start_ABIT_Suite_4;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_4;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;4;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27318;B2.1;4;PFCC2_Start_PBIT_Suite_1;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_1;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;5;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27319;B2.1;4;PFCC2_Start_PBIT_Suite_2;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_2;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;6;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27320;B2.1;4;PFCC2_Start_PBIT_Suite_3;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_3;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;7;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27321;B2.1;4;PFCC2_Start_PBIT_Suite_4;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_4;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;8;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27322;B2.1;4;PFCC2_Start_ABIT_Suite_5;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_5;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;9;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27323;B2.1;4;PFCC2_Start_ABIT_Suite_6;PFCC2_COM_MUX_M16_17_Start_ABIT_Suite_6;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;10;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27324;B2.1;4;PFCC2_Start_PBIT_Suite_5;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_5;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-27325;B2.1;4;PFCC2_Start_PBIT_Suite_6;PFCC2_COM_MUX_M16_17_Start_PBIT_Suite_6;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25191;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_17_Spare_13;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;13;12;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37456;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_17_Spare_25;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;25;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37457;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_17_Spare_26;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;26;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37458;;4;PFCC2_Spare;PFCC2_COM_MUX_M16_17_Spare_27;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;27;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37459;B3.0;4;PFCC2_IIM3_AQR_Enable;PFCC2_COM_MUX_M16_17_IIM_AQR_Enable;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;28;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37460;B3.0;4;PFCC2_AFT2_REU_AQR_Enable;PFCC2_COM_MUX_M16_17_REUA_AQR_Enable;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;29;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37461;B3.0;4;PFCC2_AFT3_REU_AQR_Enable;PFCC2_COM_MUX_M16_17_REUB_AQR_Enable;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;30;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37462;B3.0;4;PFCC2_MFS2_REU_AQR_Enable;PFCC2_COM_MUX_M16_17_REUC_AQR_Enable;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;31;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37463;B3.0;4;PFCC2_IB_AIL_REU_AQR_Enable;PFCC2_COM_MUX_M16_17_REUD_AQR_Enable;"0 = False;
1 = True;";PFCC2_COM;PFCC2_MON,IIM3,REU_MFS2_COM,REU_MFS2_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;8,24;2;160;32;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-863;B2.1;3;PFCC2_Selected_GPS_Date;PFCC2_COM_MUX_MSGBOX_16_18;GPS Date;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-864;;4;PFCC2_Spare;PFCC2_COM_M16_18_Spare_1;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;1;8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-865;;4;PFCC2_Spare;PFCC2_COM_M16_18_Spare_9;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;9;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-866;B2.1;4;PFCC2_Selected_Year_Ones;PFCC2_COM_M16_18_Selected_Year_Ones;Year Ones;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;11;4;N;1;N/A;0;15;0;9;
TTP-867;B2.1;4;PFCC2_Selected_Year_Tens;PFCC2_COM_M16_18_Selected_Year_Tens;Year Tens;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;15;4;N;1;N/A;0;15;0;9;
TTP-868;B2.1;4;PFCC2_Selected_Month_Ones;PFCC2_COM_M16_18_Selected_Month_Ones;Month Ones;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;19;4;N;1;N/A;0;15;0;9;
TTP-869;B2.1;4;PFCC2_Selected_Month_Tens;PFCC2_COM_M16_18_Selected_Month_Tens;Month Tens;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;23;1;N;1;N/A;0;1;0;1;
TTP-870;B2.1;4;PFCC2_Selected_Day_Ones;PFCC2_COM_M16_18_Selected_Day_Ones;Day Ones;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;24;4;N;1;N/A;0;15;0;9;
TTP-871;B2.1;4;PFCC2_Selected_Day_Tens;PFCC2_COM_M16_18_Selected_Day_Tens;Day Tens;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;28;2;N;1;N/A;0;3;0;3;
TTP-872;;4;PFCC2_Spare;PFCC2_COM_M16_18_Spare_30;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;9,25;2;160;30;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-884;B2.1;3;PFCC2_Selected_GPS_UTC;PFCC2_COM_MUX_MSGBOX_16_19;GPS Universal Time;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC_MIXED;TTP3;16;3;N/A;10,26;2;160;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-885;;4;PFCC2_Spare;PFCC2_COM_M16_19_Spare_1;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;1;8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-886;;4;PFCC2_Spare;PFCC2_COM_M16_19_Spare_9;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;9;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-887;B2.1;4;PFCC2_Selected_UTC_Time_Source;PFCC2_COM_M16_19_Selected_UTC_Time_Source;0 = Internal or External clock, 1 = GPS time;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;10,26;2;160;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-888;B2.1;4;PFCC2_Selected_Seconds;PFCC2_COM_M16_19_Selected_Seconds;Seconds;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;12;6;N;1;N/A;0;63;0;59;
TTP-889;B2.1;4;PFCC2_Selected_Minutes;PFCC2_COM_M16_19_Selected_Minutes;Minutes;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;18;6;N;1;N/A;0;63;0;59;
TTP-890;B2.1;4;PFCC2_Selected_Hours;PFCC2_COM_M16_19_Selected_Hours;Hours;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;24;5;N;1;N/A;0;31;0;23;
TTP-891;;4;PFCC2_Spare;PFCC2_COM_M16_19_Spare_29;Spare;PFCC2_COM;PFCC2_MON,IIM3,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;10,26;2;160;29;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25196;RCI Post Cert;3;PFCC2_IBIT_Cmd;PFCC2_COM_MUX_MSGBOX_16_20;IBIT Cmd;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC_MIXED;TTP3;16;3;N/A;11,27;2;160;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38933;RCI Post Cert;4;PFCC2_PFCC_REU_IBIT_Request;PFCC2_COM_MUX_M16_20_PFCC_REU_IBIT_Request;"0 = Null;
1 = LAilActrIntegTest;
2 = RAilActrIntegTest;
3 = LElevActrIntegTest;
4 = RElevActrIntegTest;
5 = RudActrIntegTest;
6 = MFS1ActrIntegTest;
7 = MFS2ActrIntegTest;
8 = MFS3ActrIntegTest;
9 = MFS4ActrIntegTest;
10 = GndSpoilerIntegTest;
11 = HorzStabIntegTest;";PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;11,27;2;160;1;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38934;RCI Post Cert;4;PFCC2_PFCC_REU_IBIT_Cmd;PFCC2_COM_MUX_M16_20_PFCC_REU_IBIT_Cmd;"0 = Null;
1 = ByPassWarmUpCycling;
2 = ExecuteWarmUpCycling;
3 = StartHistoricDataTransfer;
4 = HaltExecutionSeq;";PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;BNR;TTP3;16;3;N/A;11,27;2;160;6;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-25197;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_20_Selected_Left_GS_Deployed;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;11,27;2;160;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38897;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_20_Selected_Left_GS_Deployed_Valid;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;11,27;2;160;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38898;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_20_Selected_Right_GS_Deployed;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;11,27;2;160;13;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38899;;4;PFCC2_Reserved;PFCC2_COM_MUX_M16_20_Selected_Right_GS_Deployed_Valid;Reserved;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;11,27;2;160;14;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38935;RCI Post Cert;4;PFCC2_REU_AFT2_Quick_Rig_Reset;PFCC2_COM_MUX_M16_20_REU_AFT2_Quick_Rig_Reset;REU AFT2 Quick Rig Reset;PFCC2_COM;PFCC2_MON,IIM3,PFCC1_COM,PFCC1_MON,PFCC3_COM,PFCC3_MON,REU_AFT2_COM,REU_AFT2_MON,REU_AFT3_COM,REU_AFT3_MON,REU_MFS2_COM,REU_MFS2_MON,REU_IB_AIL_COM,REU_IB_AIL_MON;DISC;TTP3;16;3;N/A;11,27;2;160;15;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
